sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date,sender.country,receiver.country,journey
"USA, Orange (NJ)",40.770619,-74.232648,"DEU, Remptendorf (TH)",50.528715,11.659751,1856-03-06,USA,DEU,40.770619 -74.232648 50.528715 11.659751
"USA, Orange (NJ)",40.770619,-74.232648,"DEU, Remptendorf (TH)",50.528715,11.659751,1866-01-26,USA,DEU,40.770619 -74.232648 50.528715 11.659751
"USA, Warrensville (OH)",41.326467,-76.945521,"DEU, Remptendorf (TH)",50.528715,11.659751,1879-11-10,USA,DEU,41.326467 -76.945521 50.528715 11.659751
"USA, Warrensville (OH)",41.326467,-76.945521,"DEU, Remptendorf (TH)",50.528715,11.659751,1880-03-10,USA,DEU,41.326467 -76.945521 50.528715 11.659751
"USA, Warrensville (OH)",41.326467,-76.945521,"DEU, Remptendorf (TH)",50.528715,11.659751,1883-05-29,USA,DEU,41.326467 -76.945521 50.528715 11.659751
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,1905-10-29,USA,DEU,42.280826 -83.743038 50.528715 11.659751
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,1906-02-11,USA,DEU,42.280826 -83.743038 50.528715 11.659751
"USA, Homer (OH)",40.252612,-82.518687,"DEU, Remptendorf (TH)",50.528715,11.659751,1906-09-11,USA,DEU,40.252612 -82.518687 50.528715 11.659751
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,1906-10-14,USA,DEU,42.280826 -83.743038 50.528715 11.659751
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,1907-07-13,USA,DEU,42.280826 -83.743038 50.528715 11.659751
"USA, Orange (NJ)",40.770619,-74.232648,"DEU, Remptendorf (TH)",50.528715,11.659751,1920-05-24,USA,DEU,40.770619 -74.232648 50.528715 11.659751
"USA, Orange (NJ)",40.770619,-74.232648,"DEU, Remptendorf (TH)",50.528715,11.659751,1921-05-24,USA,DEU,40.770619 -74.232648 50.528715 11.659751
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,1930-02-06,USA,DEU,40.712784 -74.005941 50.528715 11.659751
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,1950-03-23,USA,DEU,40.712784 -74.005941 50.528715 11.659751
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,1952-04-23,USA,DEU,40.712784 -74.005941 50.528715 11.659751
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,1953-11-18,USA,DEU,40.712784 -74.005941 50.528715 11.659751
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,1955-03-29,USA,DEU,40.712784 -74.005941 50.528715 11.659751
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,1955-07-13,USA,DEU,40.712784 -74.005941 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1955-10-12,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1956-12-14,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Wilhelmshaven",53.53234,8.106872,1957-02-13,USA,DEU,39.739072 -75.539788 53.53234 8.106872
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1958-12-10,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1960-03-07,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1961-01-18,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1961-12-12,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1962-01-05,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,1967-01-29,USA,DEU,39.739072 -75.539788 50.528715 11.659751
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,1933-12-15,USA,DEU,39.961176 -82.998794 50.528715 11.659751
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,1954-01-18,USA,DEU,39.961176 -82.998794 50.528715 11.659751
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,1955-10-24,USA,DEU,39.961176 -82.998794 50.528715 11.659751
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,1957-03-18,USA,DEU,39.961176 -82.998794 50.528715 11.659751
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,1958-06-24,USA,DEU,39.961176 -82.998794 50.528715 11.659751
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,1959-02-12,USA,DEU,39.961176 -82.998794 50.528715 11.659751
"DEU, München",48.135125,11.581981,"DEU, Remptendorf (TH)",50.528715,11.659751,1960-05-29,DEU,DEU,48.135125 11.581981 50.528715 11.659751
"DEU, Wilhelmshaven",53.53234,8.106872,"DEU, Remptendorf (TH)",50.528715,11.659751,1954-09-26,DEU,DEU,53.53234 8.106872 50.528715 11.659751
"DEU, Wilhelmshaven",53.53234,8.106872,"DEU, Remptendorf (TH)",50.528715,11.659751,1965-12-18,DEU,DEU,53.53234 8.106872 50.528715 11.659751
"DEU, Wilhelmshaven",53.53234,8.106872,"DEU, Remptendorf (TH)",50.528715,11.659751,1966-11-15,DEU,DEU,53.53234 8.106872 50.528715 11.659751
"USA, Wood Ridge (NJ)",40.845656,-74.087919,"DEU, Remptendorf (TH)",50.528715,11.659751,1933-02-02,USA,DEU,40.845656 -74.087919 50.528715 11.659751
"USA, Wood Ridge (NJ)",40.845656,-74.087919,"DEU, Remptendorf (TH)",50.528715,11.659751,1933-03-14,USA,DEU,40.845656 -74.087919 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1892-01-25,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1892-07-16,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Princeton (NJ)",40.357298,-74.667223,"DEU, Remptendorf (TH)",50.528715,11.659751,1893-01-13,USA,DEU,40.357298 -74.667223 50.528715 11.659751
"USA, New York (NY) (NJ)",40.78306,-73.971249,"DEU, Remptendorf (TH)",50.528715,11.659751,1893-07-16,USA,DEU,40.78306 -73.971249 50.528715 11.659751
"USA, Port Cester (NY)",41.001764,-73.665683,"DEU, Remptendorf (TH)",50.528715,11.659751,1895-01-14,USA,DEU,41.001764 -73.665683 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1896-11-12,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1898-02-11,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1898-07-12,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1899-06-12,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1899-11-01,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1900-10-17,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1902-05-05,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,1902-11-09,USA,DEU,40.728157 -74.077642 50.528715 11.659751
"USA, Rutherford (NJ)",40.826489,-74.106809,"DEU, Remptendorf (TH)",50.528715,11.659751,1904-06-02,USA,DEU,40.826489 -74.106809 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1905-12-13,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1906-11-07,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1907-02-05,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1907-05-15,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1907-06-17,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1907-08-07,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1908-12-18,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1909-07-01,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1909-12-21,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1912-12-10,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1915-01-04,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1915-10-02,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1921-02-01,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1921-12-05,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1929-12-08,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1930-01-26,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1930-03-06,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1930-12-05,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,1932-12-08,USA,DEU,40.840378 -74.090697 50.528715 11.659751
"DEU, Sebnitz (S)",50.970912,14.273873,"USA, Carlstadt (NJ)",40.840378,-74.090697,1921-01-03,DEU,USA,50.970912 14.273873 40.840378 -74.090697
"DEU, Eckenhaid",49.57287,11.218454,"DEU, Remptendorf (TH)",50.528715,11.659751,1979-02-11,DEU,DEU,49.57287 11.218454 50.528715 11.659751
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,1933-12-15,USA,DEU,43.467759 -90.154849 50.528715 11.659751
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,1964-12-18,USA,DEU,43.467759 -90.154849 50.528715 11.659751
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,1967-12-15,USA,DEU,43.467759 -90.154849 50.528715 11.659751
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1865-04-02,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1857-09-11,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1865-10-17,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1866-03-07,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1866-04-26,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1866-08-26,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1867-02-12,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1867-03-05,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1867-12-08,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1868-09-30,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1868-11-09,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1870-01-15,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1872-10-01,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1872-12-09,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1873-02-27,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1876-04-02,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1881-12-30,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1888-12-28,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,1888-07-01,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,NA,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,NA,USA,GER,40.567539 -89.640658 53.470828 7.485128
"USA, Baltimore (MD)",39.290385,-76.612189,"GER, Marburg",50.802173,8.766793,1853-08-07,USA,GER,39.290385 -76.612189 50.802173 8.766793
"USA, Baltimore (MD)",39.290385,-76.612189,"GER, Marburg",50.802173,8.766793,1854-03-10,USA,GER,39.290385 -76.612189 50.802173 8.766793
"USA, Baltimore (MD)",39.290385,-76.612189,"GER, Marburg",50.802173,8.766793,1856-05-24,USA,GER,39.290385 -76.612189 50.802173 8.766793
"USA, Indianapolis (IN)",39.768403,-86.158068,"GER, Marburg",50.802173,8.766793,1873-07-26,USA,GER,39.768403 -86.158068 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1891-12-22,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1891-06-06,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1898-11-24,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1902-02-02,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1902-08-14,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1904-12-10,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1897-12-18,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,1911-12-09,USA,GER,43.750828 -87.71453 50.802173 8.766793
"USA, Summitville (CO)",37.436118,-106.597817,"GER, Langenbach",50.713517,7.127514,1900-03-20,USA,GER,37.436118 -106.597817 50.713517 7.127514
"USA, Nevado City (CO)",39.710301,-105.027545,"GER, Alf, Mosel",50.05333,7.127436,1872-09-05,USA,GER,39.710301 -105.027545 50.05333 7.127436
"USA, Nevadoville (CO)",39.795266,-105.532498,"GER, Alf, Mosel",50.05333,7.127436,1873-03-19,USA,GER,39.795266 -105.532498 50.05333 7.127436
"USA, Wyandotte (MI)",42.214206,-83.149924,"GER, Alf, Mosel",50.05333,7.127436,1857-07-29,USA,GER,42.214206 -83.149924 50.05333 7.127436
"USA, Portage Lake (MI)",41.575871,-87.176146,"GER, Alf, Mosel",50.05333,7.127436,1860-10-04,USA,GER,41.575871 -87.176146 50.05333 7.127436
"USA, Wyandotte (MI)",42.214206,-83.149924,"GER, Alf, Mosel",50.05333,7.127436,1861-03-21,USA,GER,42.214206 -83.149924 50.05333 7.127436
"USA, Wyandotte (MI)",42.214206,-83.149924,"GER, Alf, Mosel",50.05333,7.127436,1862-01-17,USA,GER,42.214206 -83.149924 50.05333 7.127436
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Alf, Mosel",50.05333,7.127436,1868-03-04,USA,GER,42.331427 -83.045754 50.05333 7.127436
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,1877-05-20,USA,GER,45.072464 -93.455788 50.05333 7.127436
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,1879-01-01,USA,GER,45.072464 -93.455788 50.05333 7.127436
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,NA,USA,GER,45.072464 -93.455788 50.05333 7.127436
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,1880-01-25,USA,GER,45.072464 -93.455788 50.05333 7.127436
"USA, Layton Corner",36.801623,-93.228414,"GER, Alf, Mosel",50.05333,7.127436,1881-02-24,USA,GER,36.801623 -93.228414 50.05333 7.127436
"USA, Layton Corner",36.801623,-93.228414,"GER, Alf, Mosel",50.05333,7.127436,NA,USA,GER,36.801623 -93.228414 50.05333 7.127436
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Alf, Mosel",50.05333,7.127436,1888-04-29,USA,GER,42.331427 -83.045754 50.05333 7.127436
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Alf, Mosel",50.05333,7.127436,1889-05-01,USA,GER,42.331427 -83.045754 50.05333 7.127436
"USA, Gladstone, Jefferson County (NE)",40.159725,-97.308095,"GER, Oberochtenhausen",53.388922,9.142581,1885-06-10,USA,GER,40.159725 -97.308095 53.388922 9.142581
"USA, Gladstone, Jefferson County (NE)",40.159725,-97.308095,"GER, Oberochtenhausen",53.388922,9.142581,1887-02-08,USA,GER,40.159725 -97.308095 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1889-09-22,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1903-10-24,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1904-02-18,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1906-01-01,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1907-02-05,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1908-02-03,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1909-12-09,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1910-01-26,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1910-12-02,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1912-02-23,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1913-02-02,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1914-12-03,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1915-12-05,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1919-09-11,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1920-09-18,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1921-02-02,USA,GER,47.621243 -120.004785 53.388922 9.142581
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,1921-07-08,USA,GER,47.621243 -120.004785 53.388922 9.142581
